Project,Path,Class,ReleaseId,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,NSmells,Touches,prevCodeSmells,prevBuggy,Buggy
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/,"org.apache.bookkeeper.streaming.LedgerInputStream",release-4.0.0,141,73,15,8,9,51,33,156,60.0,189.0,1116.40232257001,13.76470588235294,15366.949616551901,1,0,1,1,0,2,4,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"org.apache.bookkeeper.bookie.Bookie.QueueEntry",release-4.0.0,20,6,1,0,1,6,5,6,7.0,11.0,30.880904142633646,0.5,15.440452071316823,0,0,0,0,0,0,0,14,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java/,"org.apache.hedwig.exceptions.PubSubException.CompositeException",release-4.0.0,18,11,3,0,1,8,1,17,9.0,18.0,57.058650025961626,1.0625,60.624815652584225,0,0,0,1,0,0,1,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java/,"org.apache.bookkeeper.meta.LedgerManagerFactory",release-4.0.0,69,39,10,9,7,28,23,86,35.0,109.0,559.0918488470013,10.75,6010.237375105264,3,1,1,1,0,1,4,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/,"org.apache.bookkeeper.bookie.LedgerDescriptor",release-4.0.0,113,69,21,9,12,44,33,111,56.0,144.0,836.2591087762951,15.136363636363637,12657.921964659376,5,0,1,1,0,1,3,5,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKLedgerRecoveryException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java/,"org.apache.bookkeeper.client.LedgerHandle.SyncReadLastConfirmedCallback",release-4.0.0,14,7,1,0,0,7,0,10,7.0,10.0,28.07354922057604,0.0,0.0,0,0,0,1,0,0,1,12,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java/,"org.apache.hedwig.exceptions.PubSubException.UnexpectedConditionException",release-4.0.0,5,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/,"org.apache.bookkeeper.bookie.MarkerFileChannel",release-4.0.0,112,32,17,0,0,2,0,15,2.0,15.0,15.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/,"org.apache.bookkeeper.proto.BookkeeperInternalCallbacks.Processor",release-4.0.0,11,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java/,"org.apache.bookkeeper.client.LedgerHandle.SyncReadCallback",release-4.0.0,25,8,1,0,0,8,0,12,8.0,12.0,36.0,0.0,0.0,0,0,0,1,0,0,1,12,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/,"org.apache.bookkeeper.proto.BookkeeperInternalCallbacks.MultiCallback",release-4.0.0,44,23,7,4,4,18,9,37,22.0,46.0,205.13385445731566,4.111111111111111,843.3280683245199,2,0,0,1,0,2,3,3,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java/,"org.apache.hedwig.server.topics.AbstractTopicManager.ReleaseOp",release-4.0.0,14,8,3,1,1,9,1,15,10.0,16.0,53.1508495181978,0.8333333333333334,44.29237459849817,1,0,0,1,0,0,1,4,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java/,"org.apache.bookkeeper.meta.AbstractZkLedgerManager",release-4.0.0,213,85,19,12,6,64,24,157,70.0,181.0,1109.400226067039,7.359375,8164.492288712116,1,0,1,1,0,11,13,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.TreeSetLongFactory",release-4.0.0,7,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException",release-4.0.0,241,47,42,2,1,20,2,58,21.0,60.0,263.53904536672565,1.45,382.13161578175215,1,0,1,1,0,19,21,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java/,"org.apache.bookkeeper.client.AsyncCallback.AddCallback",release-4.0.0,15,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java/,"org.apache.hedwig.server.subscriptions.MessageFilter",release-4.0.0,10,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/,"org.apache.bookkeeper.proto.BookieServer",release-4.0.0,341,206,37,18,12,157,80,494,169.0,574.0,4248.104796425974,18.878980891719745,80199.88927774897,2,1,1,1,0,20,23,11,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java/,"org.apache.hedwig.client.conf.ClientConfiguration",release-4.0.0,121,32,16,3,4,46,6,74,50.0,80.0,451.50849518197793,3.217391304347826,1452.6795062376682,1,0,0,1,0,0,1,3,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java/,"org.apache.hedwig.client.data.MessageConsumeData",release-4.0.0,28,13,5,3,3,12,9,29,15.0,38.0,148.46184263312372,3.625,538.1741795450735,1,0,0,1,0,0,1,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.ZKException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKNoSuchEntryException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java/,"org.apache.hedwig.client.benchmark.BenchmarkWorker",release-4.0.0,27,13,3,2,4,9,11,15,13.0,26.0,96.21143267166839,3.3333333333333335,320.70477557222796,1,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java/,"org.apache.hedwig.zookeeper.SafeAsyncZKCallback.DataCallback",release-4.0.0,11,6,2,0,0,8,0,8,8.0,8.0,24.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"org.apache.bookkeeper.bookie.Bookie",release-4.0.0,962,418,74,49,14,237,116,713,251.0,829.0,6608.40960622519,21.059071729957804,139166.97191843847,5,1,1,1,1,14,18,14,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.LedgerRange",release-4.0.0,365,94,39,10,5,41,12,125,46.0,137.0,756.7279879798108,7.621951219512195,5767.743810821728,2,0,1,1,0,3,5,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/,"org.apache.bookkeeper.proto.BookkeeperInternalCallbacks.GenericCallback",release-4.0.0,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java/,"org.apache.hedwig.exceptions.PubSubException.NoSuchTopicException",release-4.0.0,5,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKBookieHandleNotAvailableException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache",release-4.0.0,658,117,32,16,12,108,37,243,120.0,280.0,1933.9293667703853,13.5,26108.0464514002,3,0,1,1,0,9,11,3,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java/,"org.apache.hedwig.client.netty.ResponseHandler",release-4.0.0,315,127,41,25,9,107,57,312,116.0,369.0,2530.594987202074,13.121495327102803,33205.19029936179,3,1,1,1,0,5,8,5,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder",release-4.0.0,164,103,37,12,5,43,20,109,48.0,129.0,720.4601625930293,6.337209302325581,4565.706844339546,3,0,1,1,0,2,4,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java/,"org.apache.hedwig.server.delivery.DeliveryManager",release-4.0.0,6,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/,"org.apache.bookkeeper.proto.PerChannelBookieClient.AddCompletion",release-4.0.0,11,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,1,1,9,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/,"org.apache.bookkeeper.meta.LedgerLayout",release-4.0.0,163,68,16,7,7,54,21,120,61.0,141.0,836.2339645963671,7.777777777777779,6504.041946860633,1,0,1,1,0,2,4,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java/,"org.apache.bookkeeper.client.AsyncCallback.RecoverCallback",release-4.0.0,11,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java/,"org.apache.hedwig.server.proxy.ProxyStartDeliveryHandler",release-4.0.0,90,34,5,3,3,50,5,73,53.0,78.0,446.77779545592955,2.19,978.4433720484857,1,1,0,1,0,0,2,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/,"org.apache.bookkeeper.bookie.BookieException.Code",release-4.0.0,7,0,0,0,1,4,3,4,5.0,7.0,16.253496664211536,0.5,8.126748332105768,0,0,0,0,0,4,4,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.ScanResponse",release-4.0.0,14,5,2,0,1,5,2,7,6.0,9.0,23.264662506490403,0.7,16.28526375454328,0,0,0,1,0,1,2,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/,"org.apache.hedwig.server.delivery.FIFODeliveryManager",release-4.0.0,516,78,25,12,9,67,32,131,76.0,163.0,1018.4121846913046,8.798507462686567,8960.507207097373,2,0,1,1,0,3,5,4,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java/,"org.apache.hedwig.server.handlers.ConsumeHandler.NoopCallback",release-4.0.0,8,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.PublishRequest",release-4.0.0,320,82,34,7,5,35,11,109,40.0,120.0,638.6313713864835,7.785714285714286,4972.20139150905,1,0,1,1,0,3,5,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java/,"org.apache.bookkeeper.client.LedgerEntry",release-4.0.0,48,20,6,0,1,16,2,20,17.0,22.0,89.92418250750748,0.625,56.20261406719217,0,0,0,1,0,0,1,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKNoSuchLedgerExistsException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java/,"org.apache.hedwig.util.FileUtils",release-4.0.0,71,15,5,2,3,19,5,28,22.0,33.0,147.1612434150308,2.2105263157894735,325.30380123322595,1,0,0,1,0,2,3,2,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java/,"org.apache.hedwig.exceptions.PubSubException.MalformedRequestException",release-4.0.0,5,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java/,"org.apache.bookkeeper.client.LedgerOpenOp",release-4.0.0,130,67,11,7,4,48,21,132,52.0,153.0,872.1672768755872,5.5,4796.92002281573,2,1,1,1,0,5,8,9,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java/,"org.apache.hedwig.client.benchmark.HedwigBenchmark",release-4.0.0,94,50,8,4,5,69,8,136,74.0,144.0,894.161284650569,4.9275362318840585,4406.012127263673,3,1,0,1,0,3,5,5,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/,"org.apache.bookkeeper.proto.NIOServerFactory.Cnxn.CnxnStats",release-4.0.0,34,13,5,1,0,22,0,36,22.0,36.0,160.5395382709427,0.0,0.0,1,0,0,1,0,0,1,8,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java/,"org.apache.bookkeeper.util.StringUtils",release-4.0.0,41,17,4,1,3,21,4,32,24.0,36.0,165.05865002596164,2.2857142857142856,377.27691434505516,1,0,0,1,0,1,2,3,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/,"org.apache.bookkeeper.proto.ServerStats.Provider",release-4.0.0,5,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.ScanRequestWrapper",release-4.0.0,34,9,3,1,2,14,2,20,16.0,22.0,88.0,1.4285714285714286,125.71428571428572,1,0,0,1,0,1,2,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java/,"org.apache.hedwig.server.subscriptions.ZkSubscriptionManager",release-4.0.0,181,96,21,14,7,86,56,278,93.0,334.0,2184.0790429100825,11.313953488372093,24710.56870641291,2,1,1,1,1,1,5,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java/,"org.apache.hedwig.server.benchmark.AbstractBenchmark.AbstractCallback",release-4.0.0,32,18,5,3,7,27,11,36,34.0,47.0,239.11075353876598,4.666666666666666,1115.8501831809078,1,0,0,1,0,1,2,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId",release-4.0.0,341,91,38,9,5,39,11,121,44.0,132.0,720.6449736601232,7.756410256410256,5589.618064927879,1,0,1,1,0,3,5,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java/,"org.apache.hedwig.server.handlers.ConsumeHandler",release-4.0.0,34,10,3,1,2,18,2,23,20.0,25.0,108.04820237218406,1.2777777777777777,138.06159192001297,1,0,0,1,0,0,1,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java/,"org.apache.bookkeeper.client.AsyncCallback.ReadLastConfirmedCallback",release-4.0.0,11,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java/,"org.apache.bookkeeper.client.MacDigestManager",release-4.0.0,40,17,5,0,1,24,1,35,25.0,36.0,167.17882283189007,0.7291666666666666,121.90122498158651,0,0,0,1,0,0,1,4,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java/,"org.apache.hedwig.client.netty.ClientChannelPipelineFactory",release-4.0.0,28,13,3,1,2,19,2,39,21.0,41.0,180.0850143339292,2.0526315789473686,369.64818731701257,1,0,0,1,0,0,1,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKIllegalOpException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java/,"org.apache.bookkeeper.util.SafeRunnable",release-4.0.0,16,6,2,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,1,0,0,1,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.Builder",release-4.0.0,139,85,31,11,5,37,16,88,42.0,104.0,560.8010119689911,5.9459459459459465,3334.492503599407,3,0,1,1,0,2,4,2,0,no,yes
bookkeeper,/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java/,"org.apache.bookkeeper.benchmark.TestClient",release-4.0.0,197,134,26,11,10,93,55,277,103.0,332.0,2219.9181750248285,14.89247311827957,33060.071746337504,2,0,1,1,1,19,22,5,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java/,"org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.MessagesConsumedTask",release-4.0.0,37,17,4,3,5,22,8,41,27.0,49.0,232.98948760601,4.659090909090909,1085.5192036189103,1,0,0,1,0,0,1,4,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/,"org.apache.bookkeeper.proto.NIOServerFactory",release-4.0.0,488,72,11,4,7,71,13,127,78.0,140.0,879.9563106407148,6.26056338028169,5509.022254645039,3,0,1,1,0,15,17,8,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java/,"org.apache.hedwig.server.persistence.CacheValue",release-4.0.0,61,34,13,6,5,27,13,51,32.0,64.0,320.0,4.722222222222222,1511.111111111111,1,0,0,1,0,0,1,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java/,"org.apache.hedwig.server.proxy.ProxyPublishHander",release-4.0.0,32,13,3,1,2,19,2,31,21.0,33.0,144.94647495169912,1.631578947368421,236.49161702645645,1,0,0,1,1,0,2,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java/,"org.apache.bookkeeper.client.LedgerCreateOp",release-4.0.0,116,47,5,1,3,42,15,95,45.0,110.0,604.1038405962643,3.392857142857143,2049.638030594468,1,1,1,1,0,8,11,8,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java/,"org.apache.hedwig.server.handlers.ChannelDisconnectListener",release-4.0.0,8,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/,"org.apache.bookkeeper.proto.PerChannelBookieClient.CompletionKey",release-4.0.0,27,13,5,1,7,10,10,17,17.0,27.0,110.36149671375918,5.95,656.6509054468671,1,0,1,1,0,1,3,9,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java/,"org.apache.bookkeeper.meta.FlatLedgerManager",release-4.0.0,134,58,14,4,5,68,14,112,73.0,126.0,779.9178944188823,4.117647058823529,3211.42662407775,1,0,0,1,0,4,5,1,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.NoSuchSeqIdException",release-4.0.0,7,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder",release-4.0.0,185,120,41,14,5,46,27,140,51.0,167.0,947.2950321092399,7.608695652173914,7207.6795921355215,3,0,1,1,0,2,4,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java/,"org.apache.hedwig.exceptions.PubSubException",release-4.0.0,139,35,12,8,3,7,13,34,10.0,47.0,156.13062045970605,7.285714285714285,1137.5230919207154,8,0,1,1,0,0,2,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java/,"org.apache.bookkeeper.conf.ClientConfiguration",release-4.0.0,192,35,14,0,0,35,0,55,35.0,55.0,282.11056593197316,0.0,0.0,0,0,0,1,0,0,1,4,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java/,"org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.ConsumeOp",release-4.0.0,40,23,6,4,3,31,11,60,34.0,71.0,361.2098617287741,2.903225806451613,1048.6737921157958,2,0,0,1,0,0,1,4,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/,"org.apache.bookkeeper.bookie.EntryLogger",release-4.0.0,418,207,32,19,15,137,116,392,152.0,508.0,3681.9471768293415,21.45985401459854,79014.04890422091,3,1,1,1,1,16,20,9,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java/,"org.apache.hedwig.server.persistence.MapMethods",release-4.0.0,40,23,7,4,3,15,4,36,18.0,40.0,166.7970000576925,3.5999999999999996,600.4692002076929,2,0,0,1,0,0,1,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/,"org.apache.hedwig.server.persistence.BookkeeperPersistenceManager",release-4.0.0,664,46,15,3,4,38,9,69,42.0,78.0,420.60075897674335,3.6315789473684212,1527.4448615471206,1,0,1,1,0,10,12,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java/,"org.apache.hedwig.server.regions.HedwigHubClient",release-4.0.0,18,6,2,0,0,3,0,5,3.0,5.0,7.924812503605781,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java/,"org.apache.hedwig.protoextensions.SubscriptionStateUtils",release-4.0.0,19,6,2,0,1,13,1,14,14.0,15.0,57.110323830864054,0.5384615384615384,30.75171283200372,0,0,0,1,0,0,1,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/,"org.apache.bookkeeper.bookie.BookieException.BookieUnauthorizedAccessException",release-4.0.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java/,"org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.UnsubscribeOp",release-4.0.0,41,21,5,3,4,23,6,46,27.0,52.0,247.25415011250038,4.0,989.0166004500015,1,0,0,1,0,0,1,4,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java/,"org.apache.hedwig.server.benchmark.BookkeeperBenchmark",release-4.0.0,63,28,6,2,4,52,8,75,56.0,83.0,482.0104585307812,2.8846153846153846,1390.4147842234072,1,0,0,1,0,0,1,4,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java/,"org.apache.hedwig.client.netty.HedwigClientImpl.PubSubRequestTimeoutTask",release-4.0.0,46,23,4,2,2,23,3,45,25.0,48.0,222.90509710918678,1.9565217391304348,436.11866825710456,1,0,1,1,0,1,3,1,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges",release-4.0.0,341,83,32,4,5,37,9,111,42.0,120.0,647.0780907334513,7.5,4853.085680500884,1,0,1,1,0,3,5,2,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java/,"org.apache.hedwig.client.exceptions.TooManyServerRedirectsException",release-4.0.0,13,4,2,0,0,3,0,4,3.0,4.0,6.339850002884625,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java/,"org.apache.bookkeeper.client.LedgerHandle",release-4.0.0,707,242,55,24,11,140,91,468,151.0,559.0,4046.2682492827194,18.385714285714286,74393.53195466942,2,1,1,1,0,10,13,12,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java/,"org.apache.bookkeeper.client.CRC32DigestManager",release-4.0.0,26,12,4,0,0,14,0,18,14.0,18.0,68.53238859703687,0.0,0.0,0,0,0,1,0,0,1,2,0,no,no
